,feature,importance
198,interactions_per_contact__weekday__day__call__mean,0.023870066361976465
199,interactions_per_contact__weekday__day__call__std,0.10908881660189454
200,interactions_per_contact__weekday__day__call__kurtosis,0.0025934666509909664
201,interactions_per_contact__weekday__day__text__median,-0.002971271625533216
202,interactions_per_contact__weekday__day__text__kurtosis,0.060114158629258646
203,interactions_per_contact__weekday__day__text__min,0.0683145327503589
204,interactions_per_contact__weekday__night__call__mean,0.15254205389596964
205,interactions_per_contact__weekday__night__call__std,-0.004522790265331694
206,interactions_per_contact__weekday__night__call__median,0.013693230604512522
207,interactions_per_contact__weekday__night__call__skewness,-0.005195494203375086
208,interactions_per_contact__weekday__night__text__mean,0.07031924092321201
209,interactions_per_contact__weekday__night__text__std,-0.1520109504622257
210,interactions_per_contact__weekday__night__text__skewness,-0.10750879664341133
211,interactions_per_contact__weekend__allday__call__mean,0.10016927191216476
212,interactions_per_contact__weekend__allday__call__std,-0.006539216837128535
213,interactions_per_contact__weekend__allday__call__skewness,0.05605555182988181
214,interactions_per_contact__weekend__allday__call__kurtosis,-0.012474580516573464
215,interactions_per_contact__weekend__allday__call__max,-0.1195904964414947
216,interactions_per_contact__weekend__allday__text__median,0.19019624151024833
217,interactions_per_contact__weekend__allday__text__skewness,0.07630333088172439
218,interactions_per_contact__weekend__day__call__mean,0.08195593274240016
219,interactions_per_contact__weekend__day__call__std,-0.02651370338140195
220,interactions_per_contact__weekend__day__call__kurtosis,-0.04118998606333733
221,interactions_per_contact__weekend__day__call__min,0.09018981267750359
222,interactions_per_contact__weekend__day__text__std,0.1866484634008872
223,interactions_per_contact__weekend__day__text__skewness,0.003817311879975503
224,interactions_per_contact__weekend__day__text__min,-0.025179123097431286
225,interactions_per_contact__weekend__day__text__max,0.23296344563971122
226,interactions_per_contact__weekend__night__call__mean,-0.04124857425687954
227,interactions_per_contact__weekend__night__call__std,0.010948060252584263
228,interactions_per_contact__weekend__night__call__min,0.03807250791791996
229,interactions_per_contact__weekend__night__call__max,0.05917724758761451
230,interactions_per_contact__weekend__night__text__median,-0.02513929542158294
231,interevent_time__allweek__allday__call__median,0.028522630429162612
232,interevent_time__allweek__allday__call__kurtosis,0.011743160864018767
233,interevent_time__allweek__allday__call__min,-0.08696772862307134
234,interevent_time__allweek__allday__text__median,-0.17869127696751688
235,interevent_time__allweek__allday__text__skewness,-0.052332546913960366
236,interevent_time__allweek__allday__text__kurtosis,-0.20185766273140074
237,interevent_time__allweek__day__call__skewness,-0.0006223826420964136
238,interevent_time__allweek__day__call__kurtosis,0.002392420606516594
239,interevent_time__allweek__day__call__max,-0.03021441147691617
240,interevent_time__allweek__day__text__mean,0.05859872274703033
241,interevent_time__allweek__day__text__skewness,-0.04941846854776455
242,interevent_time__allweek__day__text__kurtosis,0.04740694315712817
243,interevent_time__allweek__day__text__min,0.1257879622829078
244,interevent_time__allweek__night__call__mean,-0.004603899158203236
245,interevent_time__allweek__night__call__kurtosis,0.04853641146147045
246,interevent_time__allweek__night__text__mean,0.04598947166366223
247,interevent_time__allweek__night__text__median,0.20028339711271115
248,interevent_time__allweek__night__text__kurtosis,0.12138870171618171
249,interevent_time__allweek__night__text__max,0.02169663386530112
250,interevent_time__weekday__allday__call__skewness,-0.0355516419249563
251,interevent_time__weekday__allday__call__max,-0.032188611195705326
252,interevent_time__weekday__allday__text__mean,0.036417686061499206
253,interevent_time__weekday__allday__text__std,-0.1167361163490046
254,interevent_time__weekday__allday__text__skewness,0.11237418333902255
255,interevent_time__weekday__allday__text__kurtosis,-0.11558485256239888
256,interevent_time__weekday__day__call__mean,-0.009074734709247476
257,interevent_time__weekday__day__call__kurtosis,-0.03580717283840179
258,interevent_time__weekday__day__call__min,0.03449453255104161
259,interevent_time__weekday__day__text__mean,0.14789001690340234
260,interevent_time__weekday__day__text__kurtosis,0.025782684898027257
261,interevent_time__weekday__day__text__min,0.04564930184659449
262,interevent_time__weekday__night__call__median,0.09584525168702283
263,interevent_time__weekday__night__call__kurtosis,-0.07772301837183271
264,interevent_time__weekday__night__call__min,0.004169675072455053
265,interevent_time__weekday__night__call__max,-0.0748179404627172
